"Time","Sound pressure level"
1.474818408E1,-4.895922415E1
1.485486007E1,-4.977672106E1
1.496478808E1,-5.015311708E1
1.507151306E1,-4.964702382E1
1.518164206E1,-4.933821754E1
1.528795600E1,-5.044154375E1
1.539837599E1,-4.892953926E1
1.550455105E1,-4.972973141E1
1.561517704E1,-4.924914645E1
1.572133398E1,-4.944017090E1
1.583186305E1,-5.036356933E1
1.593798399E1,-5.002587440E1
1.604865301E1,-4.944918439E1
1.615462399E1,-4.941828671E1
1.626550007E1,-4.919519661E1
1.637131202E1,-4.992931207E1
1.648222303E1,-4.907052270E1
1.658796704E1,-5.074900923E1
1.669899106E1,-4.912842270E1
1.680463600E1,-5.016272825E1
1.691887605E1,-5.004778951E1
1.703083801E1,-4.908277886E1
1.713797700E1,-4.945714695E1
1.724921906E1,-5.056793264E1
1.735461509E1,-4.932876216E1
1.746600199E1,-5.009750602E1
1.757126808E1,-4.929763651E1
1.768288207E1,-4.959572720E1
1.778796208E1,-4.959572720E1
1.789958608E1,-4.974370237E1
1.800485504E1,-4.921624248E1
1.811905909E1,-4.960794392E1
1.822388709E1,-5.022735858E1
1.833310699E1,-4.890695342E1
1.843821907E1,-4.987887575E1
1.855006599E1,-4.957781026E1
1.865484607E1,-4.962134305E1
1.876667404E1,-4.992703655E1
1.887449002E1,-5.047813590E1
1.898337305E1,-4.893789709E1
1.909346199E1,-5.013622954E1
1.920012105E1,-4.857245535E1
1.930786800E1,-4.842414887E1
1.941692603E1,-4.909797616E1
1.952135301E1,-4.911425400E1
1.963222599E1,-4.941795932E1
1.973823500E1,-4.966736039E1
1.985055602E1,-4.899600432E1
1.995478606E1,-4.928997837E1
2.006383204E1,-5.014606331E1
2.017152297E1,-4.955373456E1
2.028417909E1,-4.846656126E1
2.038811398E1,-5.037616900E1
2.049917102E1,-4.888725308E1
2.061543798E1,-4.972110842E1
2.073189306E1,-4.972069602E1
2.083820999E1,-4.881749753E1
2.095072007E1,-4.914554089E1
2.105490303E1,-4.925082408E1
2.115828502E1,-4.818506482E1
2.126790202E1,-4.936852112E1
2.137162101E1,-4.963725152E1
2.148439407E1,-4.899519534E1
2.159216201E1,-5.000011363E1
2.170157707E1,-4.913690339E1
2.180883098E1,-4.930628798E1
2.192098999E1,-4.984483736E1
2.202544606E1,-4.972263687E1
2.213503003E1,-4.913870655E1
2.224221301E1,-4.936119649E1
2.235185099E1,-4.871396783E1
2.245879400E1,-4.930162153E1
2.256851399E1,-4.929484014E1
2.267543006E1,-4.838685499E1
2.278529799E1,-4.883715517E1
2.289213204E1,-5.024014737E1
2.300216806E1,-4.867388790E1
2.310558403E1,-4.904934451E1
2.321826506E1,-4.972054597E1
2.333289301E1,-4.901787195E1
2.343878400E1,-4.895097480E1
2.355141699E1,-4.970861625E1
2.366660202E1,-4.904695122E1
2.377216005E1,-4.932758172E1
2.388299000E1,-4.965031426E1
2.398878407E1,-4.922117631E1
2.409209299E1,-4.981027093E1
2.420267200E1,-5.034318728E1
2.430540597E1,-4.975513492E1
2.441801000E1,-4.932779529E1
2.453427505E1,-4.970848863E1
2.465060401E1,-4.976561112E1
2.475550103E1,-4.952634215E1
2.486830604E1,-5.011147750E1
2.498414207E1,-4.933911121E1
2.508872199E1,-5.025964840E1
2.520126200E1,-4.999404873E1
2.531745005E1,-4.950925556E1
2.542667305E1,-4.964928181E1
2.553887701E1,-4.990406007E1
2.564766407E1,-4.972975652E1
2.575563908E1,-4.933187199E1
2.586805809E1,-4.994935349E1
2.597871900E1,-4.988888290E1
2.608879602E1,-5.008617271E1
2.619979703E1,-4.989990774E1
2.630538702E1,-4.922420437E1
2.641042697E1,-4.960895286E1
2.652315700E1,-5.025017539E1
2.662803698E1,-4.931166532E1
2.673881507E1,-4.983736945E1
2.685167503E1,-4.941868761E1
2.695548809E1,-4.945311409E1
2.706815803E1,-4.948373292E1
2.717219508E1,-4.940083717E1
2.728482807E1,-4.990249551E1
2.738878500E1,-4.986269229E1
2.750135708E1,-4.904398638E1
2.761035609E1,-4.961729815E1
2.772274005E1,-4.974109455E1
2.782586408E1,-4.836504324E1
2.793727899E1,-4.923410533E1
2.805226004E1,-4.904977564E1
2.816877401E1,-4.939754283E1
2.827693403E1,-4.947955521E1
2.838807309E1,-4.983511789E1
2.850044799E1,-4.948541296E1
2.860480499E1,-4.979185280E1
2.871012998E1,-4.861756497E1
2.882170904E1,-4.844345668E1
2.893449306E1,-4.953024091E1
2.903834605E1,-4.924475186E1
2.915092206E1,-4.938843940E1
2.925523698E1,-5.027666781E1
2.936757600E1,-4.930328596E1
2.947194898E1,-4.931932970E1
2.958416808E1,-4.950920761E1
2.968863201E1,-4.860467335E1
2.980084205E1,-4.887396035E1
2.991333699E1,-4.883245771E1
3.002218103E1,-4.907666746E1
3.013417101E1,-4.932821703E1
3.023893607E1,-4.916074871E1
3.035084307E1,-4.891777173E1
3.045574903E1,-4.851165510E1
3.056750405E1,-4.951785431E1
3.067247999E1,-4.892673044E1
3.078422904E1,-4.918714511E1
3.088918698E1,-4.899070670E1
3.099270999E1,-4.864181244E1
3.110082901E1,-5.032092118E1
3.120614004E1,-4.827832574E1
3.131757104E1,-4.829205266E1
3.142282701E1,-4.908069151E1
3.153430700E1,-5.009890901E1
3.163961208E1,-4.847254759E1
3.175093806E1,-4.946086163E1
3.185646403E1,-4.917449612E1
3.196757603E1,-4.910306534E1
3.207323802E1,-4.944025282E1
3.217740798E1,-4.943805627E1
3.228989899E1,-4.968396746E1
3.239401400E1,-4.974508002E1
3.250338900E1,-4.952272758E1
3.261074805E1,-4.855424861E1
3.272004604E1,-5.017026909E1
3.282356608E1,-4.962263885E1
3.293403900E1,-4.920697165E1
3.304034507E1,-4.894700104E1
3.315076399E1,-4.915743167E1
3.325715601E1,-4.948277549E1
3.336730206E1,-4.993770711E1
3.347384608E1,-4.892670385E1
3.358405602E1,-4.936347452E1
3.369065809E1,-5.002063550E1
3.380072308E1,-4.953616394E1
3.391350102E1,-4.925706913E1
3.402418602E1,-5.027627744E1
3.413405406E1,-5.008268883E1
3.424092805E1,-4.967114013E1
3.434769106E1,-4.993118720E1
3.445770502E1,-5.000398674E1
3.456438804E1,-4.952994068E1
3.467449999E1,-5.063851963E1
3.478107107E1,-4.967447479E1
3.489121604E1,-4.968110076E1
3.499769998E1,-4.975912702E1
3.510795307E1,-4.999172387E1
3.521440303E1,-4.984834602E1
3.532733309E1,-5.040869954E1
3.543120301E1,-5.020195105E1
3.554152107E1,-4.986994571E1
3.564771307E1,-5.061797800E1
3.575837004E1,-5.004528530E1
3.586444199E1,-4.968904278E1
3.597514701E1,-5.050186071E1
3.608104706E1,-4.909490152E1
3.619191206E1,-4.986225188E1
3.629771698E1,-5.018154973E1
3.640860808E1,-4.984869633E1
3.651435709E1,-4.986215149E1
3.662544906E1,-5.062040946E1
3.673104203E1,-4.994960437E1
3.684219909E1,-5.021301157E1
3.694792104E1,-5.060831620E1
3.705895102E1,-5.049783645E1
3.717159009E1,-4.958047201E1
3.727576804E1,-4.928336237E1
3.738398004E1,-4.958340992E1
3.749247599E1,-5.026481616E1
3.760501504E1,-5.081766487E1
3.770928407E1,-4.933275943E1
3.782208204E1,-5.031720530E1
3.792877102E1,-5.056889039E1
3.803396702E1,-4.930919870E1
3.814280999E1,-4.968568674E1
3.825570607E1,-5.015324589E1
3.835970104E1,-4.982638875E1
3.847163606E1,-4.910302607E1
3.857637501E1,-4.994102489E1
3.868828905E1,-4.960936415E1
3.879781902E1,-5.029776115E1
3.890984607E1,-4.965684185E1
3.902163303E1,-4.932499194E1
3.912950599E1,-4.925812526E1
3.923822200E1,-5.036832468E1
3.934337902E1,-4.932215981E1
3.945397007E1,-4.912194824E1
3.956030202E1,-5.026824231E1
3.967167103E1,-4.974203293E1
3.977703106E1,-4.951899230E1
3.988831007E1,-4.959181213E1
3.999377108E1,-5.028543943E1
4.010495508E1,-4.993295919E1
4.021054900E1,-4.936150013E1
4.032162106E1,-4.927369895E1
4.042730308E1,-4.932785208E1
4.053829205E1,-4.976629082E1
4.064401507E1,-4.975727622E1
4.075494707E1,-4.888604400E1
4.086083305E1,-4.987264102E1
4.097162902E1,-5.015164955E1
4.107763600E1,-4.965522124E1
4.118826807E1,-5.026466751E1
4.129441607E1,-4.930100054E1
4.140495098E1,-4.960275832E1
4.151117098E1,-4.916626026E1
4.162159705E1,-4.883754606E1
4.173039603E1,-4.974320191E1
4.183819509E1,-5.014317114E1
4.194474900E1,-4.950816458E1
4.205107605E1,-4.983638840E1
4.216149306E1,-5.028595696E1
4.227131701E1,-4.991654930E1
4.237829304E1,-4.958713929E1
4.249088001E1,-4.903166494E1
4.259500599E1,-5.028389528E1
4.270443404E1,-5.099741117E1
4.281187606E1,-5.093909948E1
4.291779900E1,-4.986694822E1
4.302856302E1,-5.111936982E1
4.313799608E1,-3.831381897E1
4.324528408E1,-4.931215306E1
4.335785103E1,-4.987725344E1
4.346915400E1,-5.088324493E1
4.357887399E1,-4.949032902E1
4.368572402E1,-4.917193486E1
4.379566503E1,-4.983777985E1
4.390245008E1,-5.002361605E1
4.401236498E1,-5.095395755E1
4.411913109E1,-4.984319969E1
4.422916198E1,-4.990049723E1
4.433570600E1,-5.031108895E1
4.444586706E1,-4.971968909E1
4.455248201E1,-5.005041690E1
4.466273904E1,-5.047665079E1
4.476905704E1,-4.989019790E1
4.487945998E1,-4.980649339E1
4.498572505E1,-4.994502168E1
4.509652901E1,-4.946378533E1
4.520240498E1,-4.952805578E1
4.531301701E1,-5.047852701E1
4.541901207E1,-4.977208920E1
4.553239799E1,-4.968526849E1
4.563595903E1,-4.460281423E1
4.574659002E1,-5.007895787E1
4.585231602E1,-4.976254867E1
4.596336007E1,-5.065952576E1
4.606909609E1,-4.991882351E1
4.618010998E1,-4.985443886E1
4.628570104E1,-5.010628923E1
4.639690208E1,-4.974510573E1
4.650255299E1,-5.007402869E1
4.661369109E1,-4.927709746E1
4.671910405E1,-4.935046966E1
4.683039200E1,-5.033203227E1
4.693572104E1,-5.045267920E1
4.704161906E1,-5.027547217E1
4.715244102E1,-5.004084486E1
4.726393008E1,-4.365418024E1
4.736912501E1,-4.854018881E1
4.748074102E1,-4.173865118E1
4.758574402E1,-4.959976776E1
4.769760299E1,-4.976419807E1
4.780144799E1,-4.353645660E1
4.791337204E1,-4.935667913E1
4.801913500E1,-5.010540307E1
4.813439298E1,-5.028819378E1
4.824773002E1,-5.039723850E1
4.835245407E1,-4.976086432E1
4.846464300E1,-4.968502822E1
4.856909907E1,-5.035271502E1
4.868131804E1,-4.993474422E1
4.878566802E1,-5.006090119E1
4.889157999E1,-5.007991445E1
4.900250304E1,-4.985231189E1
4.911484504E1,-4.991091393E1
4.922398806E1,-4.956485450E1
4.933307099E1,-4.947905982E1
4.944073999E1,-4.955353933E1
4.954827106E1,-5.078350459E1
4.965739000E1,-4.981500406E1
4.976526105E1,-4.958689787E1
4.987405503E1,-4.946684141E1
4.998195004E1,-4.978063112E1
5.009072101E1,-5.011134675E1
5.019874609E1,-4.948363504E1
5.030739808E1,-5.013504425E1
5.041550601E1,-4.546594007E1
5.052097809E1,-4.784505117E1
5.063222909E1,-4.982670364E1
5.073769009E1,-5.044311192E1
5.084902608E1,-5.060689740E1
5.095992506E1,-4.931066366E1
5.107102108E1,-5.064254677E1
5.118247807E1,-4.938775794E1
5.129401898E1,-4.927010091E1
5.139932704E1,-5.013503443E1
5.151091504E1,-4.946529908E1
5.161611605E1,-5.018466218E1
5.172756302E1,-5.027962637E1
5.183284402E1,-4.971042793E1
5.194425905E1,-4.889842999E1
5.204964209E1,-5.009633126E1
5.216096902E1,-5.016825570E1
5.226647806E1,-4.988932704E1
5.237758207E1,-5.081045901E1
5.248318303E1,-5.004150861E1
5.259422708E1,-4.985868153E1
5.269996500E1,-4.919506586E1
5.281088698E1,-4.965285434E1
5.291673708E1,-3.827904173E1
5.302756703E1,-4.683305366E1
5.313801301E1,-4.964754696E1
5.325021303E1,-5.044972872E1
5.336082399E1,-5.072048128E1
5.346700799E1,-5.050680015E1
5.357757103E1,-4.957547609E1
5.368371499E1,-4.961652639E1
5.379414999E1,-4.888898422E1
5.390055203E1,-5.060520318E1
5.401084900E1,-4.986914889E1
5.411725998E1,-4.934661328E1
5.422757399E1,-4.983806757E1
5.433583605E1,-5.087678785E1
5.444415605E1,-4.989353978E1
5.455090308E1,-4.999658861E1
5.466088307E1,-4.996361086E1
5.476778603E1,-4.882086479E1
5.487756598E1,-4.981126821E1
5.498439407E1,-4.810857037E1
5.509425604E1,-4.974794347E1
5.520120203E1,-5.023360605E1
5.531091607E1,-4.965132331E1
5.541791809E1,-4.972518297E1
5.552754998E1,-3.772060686E1
5.563472402E1,-4.800459391E1
5.574424303E1,-4.861534497E1
5.585152507E1,-4.993369202E1
5.596301901E1,-4.835509378E1
5.606825805E1,-4.134502364E1
5.617526305E1,-4.873490184E1
5.628510702E1,-4.919598838E1
5.639193404E1,-4.933689093E1
5.650182402E1,-5.076273105E1
5.660867107E1,-5.016286917E1
5.671855807E1,-4.990050967E1
5.682517409E1,-4.955660147E1
5.693825698E1,-4.977892184E1
5.704423499E1,-4.948016018E1
5.715212607E1,-5.034869917E1
5.726090300E1,-5.059899791E1
5.736902905E1,-4.971518442E1
5.747756302E1,-5.033055766E1
5.758867598E1,-4.992384493E1
5.769375706E1,-5.031285673E1
5.780243707E1,-5.022807337E1
5.791045606E1,-5.007059814E1
5.802202404E1,-5.009851875E1
5.812711608E1,-5.004165633E1
5.823869002E1,-5.002790010E1
5.834381402E1,-5.065007944E1
5.845537400E1,-5.055220319E1
5.856048608E1,-5.088846138E1
5.867206204E1,-5.034855122E1
5.877703106E1,-4.988837858E1
5.888868308E1,-5.003884815E1
5.899418604E1,-5.102346483E1
5.910305500E1,-5.062706478E1
5.921088004E1,-5.003837263E1
5.931991208E1,-4.447864091E1
5.942752302E1,-4.806019346E1
5.953927505E1,-4.974714182E1
5.964438808E1,-4.951396253E1
5.975339103E1,-5.054340735E1
5.986084402E1,-5.018391083E1
5.997032809E1,-4.967637172E1
6.007753003E1,-4.996738482E1
6.018693006E1,-5.007461893E1
6.029417801E1,-4.969779679E1
6.040387905E1,-4.956488823E1
6.051087201E1,-4.950089632E1
6.062052500E1,-4.967798899E1
6.072754300E1,-5.053864609E1
6.083726704E1,-4.951044116E1
6.094418705E1,-4.998366366E1
6.105404806E1,-5.090890971E1
6.116087508E1,-5.023388244E1
6.127087104E1,-4.950511149E1
6.137751305E1,-5.068954469E1
6.148756707E1,-5.047600158E1
6.159423399E1,-5.054563562E1
6.170432699E1,-4.974615822E1
6.181087303E1,-4.989348558E1
6.192109001E1,-5.016430270E1
6.202751899E1,-5.085298382E1
6.214065003E1,-4.979859646E1
6.224436009E1,-4.994906506E1
6.235466802E1,-5.040944093E1
6.246083307E1,-5.031128244E1
6.257153809E1,-5.064744501E1
6.267751098E1,-5.014056566E1
6.278824902E1,-5.067246988E1
6.289410007E1,-5.105678146E1
6.300507009E1,-5.032041844E1
6.311086607E1,-4.944335361E1
6.322183108E1,-5.120267843E1
6.332753003E1,-5.098847475E1
6.343853402E1,-4.970896631E1
6.354418600E1,-5.105403367E1
6.365534401E1,-5.085382433E1
6.376085401E1,-5.030548356E1
6.387206006E1,-5.011347422E1
6.397751403E1,-4.963760645E1
6.408548999E1,-5.112959928E1
6.419418001E1,-5.069345092E1
6.430571306E1,-5.001483561E1
6.441105199E1,-5.049152349E1
6.452247107E1,-5.129169915E1
6.462753403E1,-5.036556061E1
6.474189901E1,-5.041198334E1
6.485219598E1,-5.081652482E1
6.495988905E1,-5.023582019E1
6.506886506E1,-4.967727880E1
6.517753005E1,-5.048957393E1
6.528942406E1,-5.012996438E1
6.539409304E1,-5.063506757E1
6.550626802E1,-5.058305779E1
6.561078906E1,-5.072530296E1
6.572304702E1,-5.038446455E1
6.582752109E1,-5.020022697E1
6.594235599E1,-4.951524493E1
6.605213404E1,-5.121992174E1
6.616088307E1,-5.011732492E1
6.627322698E1,-4.949808814E1
6.637751806E1,-5.091175360E1
6.649002302E1,-5.091387876E1
6.659416008E1,-5.018123520E1
6.670217299E1,-5.047651461E1
6.681079400E1,-5.071977552E1
6.691884506E1,-4.979115123E1
6.702752697E1,-5.121465184E1
6.713809597E1,-5.055441677E1
6.724418104E1,-5.031401514E1
6.735218906E1,-5.097345251E1
6.746095800E1,-5.016453694E1
6.756884801E1,-5.054831016E1
6.767749298E1,-5.084455594E1
6.778550208E1,-5.027366704E1
6.789418101E1,-5.008038075E1
6.800216198E1,-5.099214325E1
6.811084509E1,-5.062777715E1
6.821883202E1,-5.034930679E1
6.832751703E1,-5.117857052E1
6.843551803E1,-5.059369168E1
6.854430807E1,-5.098628559E1
6.865217900E1,-5.076677826E1
6.876080704E1,-5.058704491E1
6.886886299E1,-5.057366599E1
6.897470009E1,-5.106815670E1
6.908554900E1,-5.025802998E1
6.919133198E1,-5.033405308E1
6.930228400E1,-5.102683225E1
6.940813005E1,-5.052062814E1
6.951907408E1,-5.062543837E1
6.962492800E1,-5.036069680E1
6.973570502E1,-5.065858172E1
6.984165108E1,-4.043293436E1
6.995230401E1,-4.853248892E1
7.005844605E1,-5.095210023E1
7.017091703E1,-4.997238618E1
7.027525103E1,-5.015937216E1
7.038554108E1,-5.032341514E1
7.049197805E1,-5.066141959E1
7.060161507E1,-5.017808134E1
7.070873702E1,-4.988346861E1
7.081895304E1,-5.071745609E1
7.092554903E1,-5.030704368E1
7.103563607E1,-4.202505262E1
7.114493799E1,-4.812684557E1
7.125229299E1,-5.060757014E1
7.135911703E1,-5.009795976E1
7.146893299E1,-4.907383918E1
7.157601500E1,-4.987443880E1
7.168561900E1,-5.039817501E1
7.179262698E1,-5.101137258E1
7.190221906E1,-5.057762179E1
7.200952005E1,-5.033297808E1
7.211889100E1,-5.066204176E1
7.222620702E1,-4.892854798E1
7.233551407E1,-5.024968231E1
7.244291902E1,-4.971515376E1
7.255234706E1,-5.102037227E1
7.265976906E1,-5.019032523E1
7.276896203E1,-5.149597573E1
7.287648499E1,-4.160312014E1
7.298556507E1,-4.830840922E1
7.309323800E1,-5.052579598E1
7.320228708E1,-4.989226834E1
7.330999708E1,-5.062995549E1
7.341896307E1,-5.048106496E1
7.352679300E1,-4.977098478E1
7.363555908E1,-5.099057420E1
7.374640203E1,-5.111851109E1
7.385141706E1,-4.969284940E1
7.396033299E1,-5.033579485E1
7.406889105E1,-5.149943290E1
7.417720103E1,-4.701479108E1
7.428554702E1,-5.038032954E1
7.439390802E1,-5.015155006E1
7.450222099E1,-5.056131086E1
7.461075306E1,-5.101925427E1
7.471898007E1,-5.035666404E1
7.482744205E1,-4.969334002E1
7.493565905E1,-5.009583408E1
7.504426706E1,-5.024379892E1
7.515223098E1,-4.978620271E1
7.526099706E1,-5.090766191E1
7.536891699E1,-5.050584855E1
7.547778308E1,-5.074669974E1
7.558563602E1,-5.014309933E1
7.569460201E1,-5.093463743E1
7.580231702E1,-5.096484834E1
7.591129398E1,-5.003508132E1
7.601901901E1,-5.089609313E1
7.612809002E1,-5.017217026E1
7.623565209E1,-5.006366915E1
7.634731901E1,-5.026376724E1
7.645247102E1,-5.100807724E1
7.656159401E1,-5.032411399E1
7.666897202E1,-4.958747146E1
7.677848709E1,-5.042151093E1
7.688561201E1,-4.932981440E1
7.699518001E1,-5.057337106E1
7.710227501E1,-5.105072609E1
7.721198606E1,-4.218096497E1
7.731898904E1,-4.811154174E1
7.742879903E1,-5.179039737E1
7.753556001E1,-5.041415932E1
7.764568603E1,-5.037243673E1
7.775229001E1,-5.130884085E1
7.786225307E1,-4.960526926E1
7.796892703E1,-4.609137816E1
7.807900906E1,-5.011697180E1
7.818564308E1,-4.199684787E1
7.829586303E1,-4.608381904E1
7.840231407E1,-4.980726309E1
7.851258802E1,-5.030093733E1
7.861897206E1,-4.638815436E1
7.872949803E1,-4.157234010E1
7.883563602E1,-4.097790017E1
7.894879901E1,-4.866704224E1
7.905234301E1,-5.105171716E1
7.916293406E1,-5.000221186E1
7.927223301E1,-4.106222307E1
7.938394809E1,-4.863298039E1
7.949639106E1,-5.068029359E1
7.960895205E1,-4.330425552E1
7.971317101E1,-4.881846132E1
7.982585406E1,-5.141993461E1
7.993410099E1,-5.099770914E1
8.004676509E1,-4.984169322E1
8.015943909E1,-4.988090927E1
8.027166200E1,-5.082119350E1
8.038022304E1,-5.025111067E1
8.048848999E1,-5.045210005E1
8.059694099E1,-4.979051982E1
8.070523405E1,-5.065011083E1
8.081381106E1,-5.075465505E1
8.092185509E1,-4.994962313E1
8.103051198E1,-5.005202684E1
8.113801801E1,-5.105406716E1
8.124728608E1,-4.977393037E1
8.135519707E1,-4.998249332E1
8.146403599E1,-5.109304776E1
8.157187903E1,-5.055488852E1
8.168080807E1,-5.128462857E1
8.178854609E1,-5.042801935E1
8.189758301E1,-4.997048093E1
8.200519598E1,-5.022831375E1
8.211436903E1,-5.018421197E1
8.222183406E1,-4.985704859E1
8.233111203E1,-3.908697871E1
8.243855608E1,-4.872975877E1
8.255034208E1,-4.927621417E1
8.265537906E1,-4.646761260E1
8.276465106E1,-4.854103727E1
8.287189198E1,-4.479654245E1
8.298168898E1,-3.819989931E1
8.308853698E1,-4.994576612E1
8.319830298E1,-5.066303837E1
8.330521500E1,-5.057799091E1
8.341498101E1,-5.074459681E1
8.352185798E1,-5.033785042E1
8.363181198E1,-5.139304113E1
8.373865306E1,-5.065891024E1
8.384857404E1,-5.012979143E1
8.395521009E1,-5.046964001E1
8.406526804E1,-5.017498913E1
8.417189109E1,-5.090923768E1
8.428210402E1,-5.098420000E1
8.438856399E1,-5.021237401E1
8.449887502E1,-5.110216690E1
8.460530102E1,-5.068564765E1
8.471561599E1,-5.069329555E1
8.482194006E1,-5.135833794E1
8.493411899E1,-4.926998455E1
8.503862607E1,-5.067468473E1
8.515174103E1,-5.150641362E1
8.525470102E1,-5.023496198E1
8.536592102E1,-4.939453685E1
8.546896398E1,-4.422906822E1
8.558157706E1,-4.951320366E1
8.568783200E1,-4.930420558E1
8.579955101E1,-5.002205401E1
8.590231502E1,-5.044286619E1
8.601500309E1,-5.095479425E1
8.612116802E1,-5.023368243E1
8.623307204E1,-4.964855634E1
8.633778107E1,-5.045574194E1
8.644987607E1,-5.052582484E1
8.655491006E1,-4.061542695E1
8.666664100E1,-4.810823144E1
8.677155304E1,-5.070988665E1
8.688340998E1,-5.049248197E1
8.698816001E1,-4.996549066E1
8.710026002E1,-5.048241173E1
8.720438004E1,-5.041109375E1
8.731695902E1,-5.116495911E1
8.742196500E1,-5.022459832E1
8.753369498E1,-5.035069127E1
8.763863003E1,-5.107675242E1
8.774989104E1,-5.035967988E1
8.785526001E1,-5.034568530E1
8.796724808E1,-5.101237589E1
8.807195604E1,-4.965818107E1
8.818406498E1,-5.059442134E1
8.828860700E1,-5.116698835E1
8.840078700E1,-5.051352686E1
8.850525904E1,-5.047680701E1
8.861754608E1,-5.112667879E1
8.872109306E1,-5.057626675E1
8.883381999E1,-4.530807173E1
8.893777609E1,-4.197041220E1
8.905041707E1,-4.561242338E1
